Contract_Number,Consumer_ID,Product,Contract_Status,Application Date,Entry Date,StartHalf,First Installment Date,Purchase Amt,Deposit Amt,Financed Amt,Deposit_Percent,Total Term,Term_Run,Term_Remaining,Payment Type,Total No Of Payments,Freq,Instalment Amt,Total Payments Received,Total Balance Outstanding,Amt Paid To Merchant_nettofmerchfeesandGST,Gtee Rate,Gtee Charges,Est Fees,Proc Fees,Other Fees,Total Merchant Charges,Total Consumer Charges,Total Charges,Effective Billing Rate,Expected Contract End Date,No Of Days In Default,Arrears Amount,No Of Days In Arrears,DefaultAmount,DefaultDate,MonthsToDefault,Recent Default_Default Date,Recent Default_Default Amt,Recent Default_Recov Amt,Recent Default_Cure Date,Consumer Post Code,Consumer Year Of Birth,Merchant Number,Merchant Name,Industry Name,Homowner Ind,Homowner Consumer
61187763,L61187763,SURGERY,Default,2007/3/28,2007/3/30,2007H1,2007/4/16,12500,2500,10000,0.2,30,30,0,CC,65,FN,153.8224888,6301.90 ,810.10 ,8278.5,0.151999995,1519.99,45,0,0,1564.99 ,150.00,1714.99 ,0.171499,2009/10/16,695,810.1,554,810.1,2009/8/14,29,2009/4/16,3698.10 ,2888.00 ,,4214,1974/4/4,30113724,THE INTERNATIONAL SURGERY GROUP,Plastic Surgery,No,No
50018346,L50018346,,Default,2007/8/10,2007/8/14,2007H2,2007/9/10,5200,1716,3484,0.33,18,18,0,Bank,18,Mth,193.5555556,0.00 ,614.14 ,2861.5,0.149499997,520.85,45,0,0,565.85 ,10.00,575.85 ,0.165284156,2009/3/10,1270,614.14,828,614.14,2008/1/17,5,2007/9/19,3484.00 ,2869.86 ,,2234,1984/4/24,44000175,SOUTHERN EXPOSURE PHOTOGRAPHY,Photo Studio,No,No
61248753,L61248753,KSDELUX,Default,2007/7/12,2007/9/7,2007H2,2007/9/30,4869,572,4297,0.117477922,24,24,0,CC,24,Mth,179.0416667,0.00 ,1431.32 ,3596.4,0.138899997,596.85,40,0,0,636.85 ,0.00,636.85 ,0.148208052,2009/9/30,1251,1431.32,770,1431.32,2008/2/5,5,2007/10/8,4297.00 ,2865.68 ,,3046,1955/2/4,30108111,WENATEX VIC,Furniture / Bedding New,No,No
60934210,L60934210,COOLING,Default,2006/8/15,2006/8/21,2006H2,2006/9/18,7600,1520,6080,0.2,24,24,0,Bank,24,Mth,253.3333333,253.33 ,3013.34 ,5220.7,0.1219,741.15,40,0,0,781.15 ,10.00,791.15 ,0.130123355,2008/9/18,1569,3013.34,1250,3013.34,2007/3/24,7,2006/11/24,5826.67 ,2813.33 ,,3805,1955/1/14,30108300,PULBROOK AIR P/L,Air Conditioning / Heating,Yes,Yes
60642182,L60642182,SCUBA,Default,2006/2/27,2006/3/6,2006H1,2006/3/17,4000,0,4000,0,12,12,0,Bank,12,Mth,333.3333333,0.00 ,1250.00 ,3556.2,0.096100003,384.4,19,0,0,403.40 ,0.00,403.40 ,0.10085,2007/3/17,1810,1250,1568,1250,2006/7/26,4,2006/3/28,4000.00 ,2750.00 ,,2211,1980/2/14,30105905,OCEANIC DIVING AUSTRALIA,Diving / Skiing,No,No
61115131,L61115131,WATCH,Default,2007/1/8,2007/1/14,2007H1,2007/1/30,4100,1025,3075,0.25,18,18,0,CC,18,Mth,170.8333333,341.66 ,0.34 ,2646.3,0.115999997,356.7,33,0,0,389.70 ,10.00,399.70 ,0.12998374,2008/7/30,1431,0.34,957,0.34,2007/8/9,7,2007/4/11,2733.34 ,2733.00 ,,4220,1968/10/11,30102477,WALLACE BISHOP - PACIFIC FAIR,Jewellery,No,No
60763391,L60763391,SCOOTER,Default,2006/2/7,2006/2/14,2006H1,2006/3/8,6000,1500,4500,0.25,18,18,0,Bank,39,FN,115.3668666,0.00 ,1770.00 ,3912.7,0.111300014,500.85,33,0,0,533.85 ,0.00,533.85 ,0.118633333,2007/9/8,1828,1770,1498,1770,2006/7/8,5,2006/3/10,4500.00 ,2730.00 ,,4870,1935/9/13,30106185,PAIN MANAGEMENT SYSTEMS,"Mobility, Health and Therapy",No,No
61058453,L61058453,FURN,Default,2006/10/27,2006/12/3,2006H2,2006/12/13,4922,0,4922,0,24,24,0,Bank,52,FN,94.63928626,104.65 ,2117.35 ,4230.1,0.122500002,602.94,26,0,0,628.94 ,10.00,638.94 ,0.129813084,2008/12/13,1520,2117.35,1129,2117.35,2007/5/12,5,2007/1/12,4817.35 ,2700.00 ,,3337,1966/1/5,30112529,MICHAEL'S FURNITURE -  MELTON,Furniture / Bedding New,No,No
60838083,L60838083,FURN,Default,2006/11/17,2006/11/22,2006H2,2006/12/1,4765,0,4765,0,18,18,0,Bank,39,FN,122.1606932,1262.68 ,815.00 ,4165.2,0.107500002,512.23,33,0,0,545.23 ,20.00,565.23 ,0.118621196,2008/6/1,1387,815,1102,815,2007/9/22,10,2007/5/25,3502.32 ,2687.32 ,,4810,1966/5/21,30107894,OZ DESIGN TOWNSVILLE,Furniture / Bedding New,No,No
60984748,L60984748,SHIELS,Default,2006/7/21,2006/7/31,2006H2,2006/8/18,8598,3198,5400,0.371946964,18,18,0,CC,18,Mth,300,2700.00 ,30.00 ,5047.8,0.0858,283.13,32,0,5,320.13 ,40.00,360.13 ,0.066690741,2008/2/18,1391,30,1123,30,2007/9/18,14,2007/5/21,2700.00 ,2670.00 ,,5013,1950/5/24,30100760,SHIELS - ARNDALE,Jewellery,No,No
60891898,L60891898,SHED,Default,2006/8/13,2006/10/10,2006H2,2006/10/30,8060,806,7254,0.1,24,24,0,Bank,52,FN,139.4785418,4603.50 ,5.50 ,6199.5,0.126499996,917.63,41,0,0,958.63 ,70.00,1028.63 ,0.141801765,2008/10/30,1130,5.5,865,5.5,2008/6/5,20,2008/2/6,2650.50 ,2645.00 ,,4670,1953/1/7,30108411,A & A STEEL BUILDINGS,Sheds & Carports,Yes,Yes
61004747,L61004747,FURNITU,Default,2006/8/19,2006/9/29,2006H2,2006/10/25,4000,0,4000,0,24,24,0,Bank,24,Mth,166.6666667,999.97 ,375.03 ,3432.4,0.122500002,489.99,26,0,0,515.99 ,60.00,575.99 ,0.1439975,2008/10/25,1366,375.03,932,375.03,2007/10/13,13,2007/6/15,3000.03 ,2625.00 ,,3977,1979/7/9,30112526,SYDNEY'S FURNITURE CRANBOURNE,Furniture / Bedding New,No,No
60895272,L60895272,SCUBA,Default,2006/9/13,2006/9/18,2006H2,2006/10/4,3585,360,3225,0.10041841,12,12,0,Bank,26,FN,124.0193816,248.06 ,368.86 ,2884.4,0.090099998,290.57,19,0,0,309.57 ,0.00,309.57 ,0.095990698,2007/10/4,1570,368.86,1296,368.86,2007/3/23,6,2006/11/23,2976.94 ,2608.08 ,,3214,1976/4/19,30100289,WETSPORTS,Diving / Skiing,No,No
61005953,L61005953,BED,Default,2006/8/20,2006/8/30,2006H2,2006/9/10,3898,0,3898,0,18,18,0,Bank,36,FN,99.93334359,108.27 ,1195.95 ,3452.2,0.0955,372.25,33,0,0,405.25 ,0.00,405.25 ,0.103963571,2008/3/10,1618,1195.95,1263,1195.95,2007/2/3,6,2006/10/6,3789.73 ,2593.78 ,,3024,1981/7/6,30112461,BEDSHED HOPPERS CROSSING,Furniture / Bedding New,No,No
61085661,L61085661,SHUTTER,Default,2006/12/6,2007/1/1,2007H1,2007/1/17,7742,775,6967,0.100103332,24,24,0,Bank,52,FN,133.96016,401.94 ,4029.00 ,3383,0.130999997,912.67,40,0,0,952.67 ,0.00,952.67 ,0.136740347,2009/1/17,1473,4029,1208,4029,2007/6/28,5,2007/2/28,6565.06 ,2536.06 ,,6171,1963/2/2,30108363,OZ-SHUT ROLLER SHUTTERS,Roofing / Shutters / Gutters,Yes,Yes
61198702,L61198702,ENG RIN,Default,2007/8/24,2007/8/28,2007H2,2007/9/29,5625,1625,4000,0.288888889,18,18,0,CC,18,Mth,222.2222222,444.44 ,1090.56 ,3466.5,0.112999998,451.99,33,0,0,484.99 ,10.00,494.99 ,0.1237475,2009/3/29,1188,1090.56,860,1090.56,2008/4/8,8,2007/12/10,3555.56 ,2465.00 ,,4064,1973/4/27,30114452,STEPHEN DIBB JEWELLERY HOLLAND PARK,Jewellery,No,No
61158652,L61158652,BEDDING,Default,2007/4/2,2007/5/1,2007H1,2007/5/24,4136,420,3716,0.101547389,24,24,0,CC,24,Mth,154.8333333,928.98 ,331.31 ,3123.8,0.134100005,498.31,40,0,0,538.31 ,30.00,568.31 ,0.152935953,2009/5/24,1202,331.31,723,331.31,2008/3/25,10,2007/11/26,2787.02 ,2455.71 ,,3214,1954/3/15,30108111,WENATEX VIC,Furniture / Bedding New,No,No
61158057,L61158057,SPA,Default,2007/8/17,2007/8/23,2007H2,2007/9/6,19500,9500,10000,0.487179487,24,24,0,Bank,24,Mth,416.6666667,6666.56 ,913.44 ,8594.2,0.122299999,1223,55,0,0,1278.00 ,35.00,1313.00 ,0.1313,2009/9/6,793,913.44,620,913.44,2009/5/8,21,2009/1/8,3333.44 ,2420.00 ,,2250,1956/1/16,30111597,BLUE HAVEN POOLS & SPAS - LANSVALE,Pools and Spas,Yes,Yes
60438980,L60438980,RING,Default,2007/3/26,2007/4/17,2007H1,2007/4/19,5500,1375,4125,0.25,18,18,0,Bank,36,FN,105.7529611,1718.70 ,0.30 ,3583.6,0.112999998,466.12,26,0,0,492.12 ,10.00,502.12 ,0.121726061,2008/10/19,1209,0.3,876,0.3,2008/3/18,11,2007/11/19,2406.30 ,2406.00 ,,2795,1968/12/13,30106206,REGENCY JEWELLERS - BATHURST,Jewellery,No,No
60626856,L60875169,BICYCLE,Default,2006/5/5,2006/5/9,2006H1,2006/5/25,3199,799.75,2399.25,0.25,12,12,0,Bank,26,FN,92.26465159,0.00 ,0.23 ,2110.6,0.098499998,236.32,26,0,0,262.32 ,0.00,262.32 ,0.109334167,2007/5/25,1748,0.23,1389,0.23,2006/9/26,4,2006/5/29,2399.25 ,2399.02 ,,3194,1978/6/5,30105447,THE BICYCLE SUPERSTORE - MENTONE,Bicycles,No,No
61032428,L61032428,SHUTTER,Default,2006/11/19,2007/1/17,2007H1,2007/2/12,3707,0,3707,0,24,24,0,Bank,52,FN,71.27749577,71.28 ,1250.72 ,3121.9,0.131600007,487.84,44,0,0,531.84 ,10.00,541.84 ,0.146166712,2009/2/12,1467,1250.72,1003,1250.72,2007/7/4,6,2007/3/6,3635.72 ,2385.00 ,,6058,1970/11/15,30107418,MODERN ROOF RESTORATION (WA) PTY LTD,Roofing / Shutters / Gutters,Yes,Yes
60995948,L60995948,BEDDING,Default,2007/6/19,2007/6/30,2007H1,2007/7/13,4869,486.9,4382.1,0.1,24,24,0,Bank,24,Mth,182.5875,182.58 ,1833.52 ,3668.5,0.138899997,608.67,40,0,0,648.67 ,10.00,658.67 ,0.150309212,2009/7/13,1305,1833.52,913,1833.52,2007/12/13,6,2007/8/15,4199.52 ,2366.00 ,,2136,1976/4/8,30107777,WENATEX NSW,Furniture / Bedding New,No,No
60951931,L60951931,SHUTTER,Default,2006/9/13,2006/10/11,2006H2,2006/11/1,11920,2980,8940,0.25,24,24,0,Bank,24,Mth,372.5,4470.00 ,2110.00 ,7856,0.105300002,941.38,44,0,0,985.38 ,10.00,995.38 ,0.111340045,2008/11/1,1222,2110,1033,2110,2008/3/5,17,2007/11/6,4470.00 ,2360.00 ,,2560,1952/12/29,30107010,MODERN ROOF RESTORATION (NSW) PTY LTD,Roofing / Shutters / Gutters,Yes,Yes
60806670,L60806670,A/C&INS,Default,2005/12/30,2006/1/30,2006H1,2006/3/2,5841,0,5841,0,24,24,0,Bank,24,Mth,243.375,1460.22 ,2024.90 ,4880.1,0.142700002,833.51,40,0,0,873.51 ,25.00,898.51 ,0.153828112,2008/3/2,1587,2024.9,1329,2024.9,2007/3/6,14,2006/11/6,4380.78 ,2355.88 ,,4213,1968/12/14,30108863,NATURAL FIBRE PTY LTD,Air Conditioning / Heating,Yes,Yes
61095801,L61095801,DIVE GR,Default,2006/12/16,2006/12/19,2006H2,2007/1/29,4000,0,4000,0,12,12,0,Bank,26,FN,153.8224888,1666.65 ,0.05 ,3550.1,0.097499996,390,19,0,0,409.00 ,100.00,509.00 ,0.12725,2008/1/29,1314,0.05,1140,0.05,2007/12/4,12,2007/8/6,2333.35 ,2333.30 ,,4114,1959/9/8,30107864,PRO DIVE BRISBANE,Diving / Skiing,No,No
60947111,L60947111,CLADDIN,Default,2006/8/18,2006/8/24,2006H2,2006/9/18,9700,3000,6700,0.309278351,24,24,0,Bank,52,FN,128.8263344,1417.15 ,2952.85 ,5834.2,0.111500002,747.05,40,0,0,787.05 ,10.00,797.05 ,0.118962687,2008/9/18,1480,2952.85,1228,2952.85,2007/6/21,10,2007/2/21,5282.85 ,2330.00 ,,3825,1975/10/3,30108229,INLINE BUILDING PRODUCTS,House Exterior,Yes,Yes
60948945,L60948945,AIR CON,Default,2006/8/7,2006/9/5,2006H2,2006/9/12,3596,496,3100,0.137931034,24,24,0,Bank,52,FN,59.60621443,774.95 ,0.30 ,2578.9,0.139900014,433.68,40,0,0,473.68 ,20.00,493.68 ,0.159251613,2008/9/12,1446,0.3,913,0.3,2007/7/24,10,2007/3/26,2325.05 ,2324.75 ,,6149,1965/11/24,30108864,COOL OR COSY - WA,Air Conditioning / Heating,Yes,Yes
61040864,L61040864,GOODS,Default,2006/8/16,2006/8/22,2006H2,2006/9/19,4000,0,4000,0,24,24,0,Bank,39,FN,76.91124442,0.00 ,1701.00 ,1133.4,0.122500002,490,26,0,0,516.00 ,0.00,516.00 ,0.129,2008/9/19,1621,1701,1210,1701,2007/1/31,5,2006/10/3,4000.00 ,2299.00 ,,3025,1971/12/16,30112524,SYDNEY'S FURNITURE FRANKSTON,Furniture / Bedding New,No,No
60541509,L60541509,SOLAHAR,Default,2006/9/11,2006/9/29,2006H2,2006/11/5,4260,1095,3165,0.257042254,18,18,0,Bank,18,Mth,175.8333333,879.15 ,0.05 ,2843.2,0.082000002,259.53,33,0,0,292.53 ,20.00,312.53 ,0.098745656,2008/5/5,1430,0.05,1043,0.05,2007/8/10,11,2007/4/12,2285.85 ,2285.80 ,,4615,1971/7/12,30106276,SOLAHART SUNSHINE COAST,Hot Water / Gas,Yes,Yes
61031986,L61031986,DOOR,Default,2006/6/27,2006/8/9,2006H2,2006/8/31,3000,0,3000,0,24,24,0,Bank,24,Mth,125,375.00 ,344.00 ,2525.9,0.128999993,387,44,0,0,431.00 ,0.00,431.00 ,0.143666667,2008/8/31,1559,344,1008,344,2007/4/3,8,2006/12/4,2625.00 ,2281.00 ,,6171,1969/3/16,30107418,MODERN ROOF RESTORATION (WA) PTY LTD,Roofing / Shutters / Gutters,Yes,Yes
60664162,L60664162,PA GEAR,Default,2006/3/2,2006/3/2,2006H1,2006/3/16,5050,2050,3000,0.405940594,12,12,0,Bank,12,Mth,250,0.00 ,720.00 ,2678.5,0.087399997,262.2,30,0,0,292.20 ,0.00,292.20 ,0.0974,2007/3/16,1797,720,1540,720,2006/8/8,5,2006/4/10,3000.00 ,2280.00 ,,2770,1962/8/5,30110262,BAVAS MUSIC,Musical Instruments,No,No
60483046,L60483046,BEDDING,Default,2006/8/6,2006/8/23,2006H2,2006/9/7,5051,0,5051,0,24,24,0,CC,24,Mth,210.4583333,1263.33 ,1515.83 ,4307.8,0.128800005,650.56,25,0,0,675.56 ,10.00,685.56 ,0.135727579,2008/9/7,1450,1515.83,1131,1515.83,2007/7/21,11,2007/3/23,3787.67 ,2271.84 ,,3029,1970/10/24,30105786,SNOOZE - HOPPERS CROSSING,Furniture / Bedding New,No,No
61206054,L61206054,SHED,Default,2007/9/5,2007/9/5,2007H2,2007/10/1,14742,2242,12500,0.152082485,30,30,0,Bank,30,Mth,416.6666667,5833.24 ,4416.75 ,10344,0.153999999,1924.99,35,0,0,1959.99 ,30.00,1989.99 ,0.1591992,2010/4/1,829,4416.75,667,4416.75,2009/4/2,19,2008/12/3,6666.76 ,2250.01 ,,4370,1963/10/30,30114616,RANBUILD - WARWICK,Sheds & Carports,Yes,Yes
60653866,L60653866,1007831,Default,2006/8/1,2006/8/14,2006H2,2006/9/1,3695,924,2771,0.250067659,18,18,0,CC,18,Mth,153.9444444,153.94 ,382.52 ,2390.8,0.114799999,318.11,27.5,0,0,345.61 ,0.00,345.61 ,0.124723926,2008/3/1,1614,382.52,1182,382.52,2007/2/7,6,2006/10/10,2617.06 ,2234.54 ,,4032,1979/5/14,30111227,MICHAEL HILL JEWELLER CHERMSIDE (424),Jewellery,No,No
60946823,L60946823,BEDDING,Default,2006/8/4,2006/9/25,2006H2,2006/10/12,4280,300,3980,0.070093458,24,24,0,Bank,48,FN,76.5266882,414.55 ,1345.45 ,3415.1,0.122500002,487.54,26,0,0,513.54 ,0.00,513.54 ,0.129030151,2008/10/12,1536,1345.45,1130,1345.45,2007/4/26,7,2006/12/27,3565.45 ,2220.00 ,,3064,1954/4/9,30112821,BEDZ 4 U - THOMASTOWN,Furniture / Bedding New,No,No
60878221,L60878221,INSULAT,Default,2005/12/6,2006/3/20,2006H1,2006/4/10,4250,0,4250,0,24,24,0,Bank,52,FN,81.7181972,2043.79 ,0.21 ,3538.8,0.142700002,606.47,40,0,0,646.47 ,10.00,656.47 ,0.154463529,2008/4/10,1430,0.21,1068,0.21,2007/8/10,17,2007/4/12,2206.21 ,2206.00 ,,7249,1958/8/1,30108680,COOL OR COSY TASMANIA,Air Conditioning / Heating,Yes,Yes
60870687,L60870687,AIRCON,Default,2006/3/14,2006/4/24,2006H1,2006/5/15,5195,0,5195,0,24,24,0,Bank,52,FN,99.8884787,300.00 ,2695.00 ,4335.5,0.142700002,741.32,40,0,0,781.32 ,0.00,781.32 ,0.15039846,2008/5/15,1711,2695,1407,2695,2006/11/2,7,2006/7/5,4895.00 ,2200.00 ,,6726,1951/9/2,30108864,COOL OR COSY - WA,Air Conditioning / Heating,Yes,Yes
61214694,L61214694,GOODS,Default,2007/6/18,2007/7/5,2007H2,2007/7/31,17764,5264,12500,0.296329655,30,30,0,Bank,30,Mth,416.6666667,7499.91 ,2815.09 ,10344,0.153999999,1924.99,35,0,0,1959.99 ,25.00,1984.99 ,0.1587992,2010/1/31,638,2815.09,538,2815.09,2009/10/10,27,2009/6/12,5000.09 ,2185.00 ,,6450,1963/5/24,30114770,RANBUILD - OUTDOOR WORLD ESPERANCE,Sheds & Carports,Yes,Yes
61088376,L61088376,FURNITU,Default,2006/12/13,2006/12/19,2006H2,2007/2/8,4166,1041.8,3124.2,0.250072012,24,24,0,Bank,52,FN,60.07152746,648.58 ,325.62 ,2605.6,0.138099998,431.45,40,0,0,471.45 ,25.00,496.45 ,0.15890468,2009/2/8,1270,325.62,830,325.62,2008/1/17,13,2007/9/19,2475.62 ,2150.00 ,,2450,1980/4/23,30111763,ONE STOP PINE COFFS HARBOUR P/L,Furniture / Bedding New,No,No
30006645,L30006645,ALARM,Default,2007/10/12,2007/10/17,2007H2,2007/10/27,2939.38,339.38,2600,0.115459723,48,41,7,Bank,48,Mth,54.16666667,216.64 ,258.36 ,1951.6,0.226699993,589.42,0,0,0,589.42 ,0.00,589.42 ,0.2267,2011/10/27,1107,0,0,0,,,2008/2/29,2383.36 ,2125.00 ,,6430,1968/5/28,30112642,IMPULSE SECURITY WA,Home Security,Yes,Yes
61055843,L61055843,BEDDING,Default,2006/11/1,2006/12/6,2006H2,2006/12/21,6199,0,6199,0,24,24,0,Bank,24,Mth,258.2916667,1291.45 ,2784.84 ,5293.2,0.128800005,798.43,25,0,0,823.43 ,10.00,833.43 ,0.134445878,2008/12/21,1389,2784.84,1140,2784.84,2007/9/20,9,2007/5/23,4907.55 ,2122.71 ,,6108,1983/10/31,30107477,SNOOZE - CANNINGTON,Furniture / Bedding New,No,No
60906879,L60906879,I5IKN,Default,2007/2/6,2007/2/21,2007H1,2007/2/28,4560,1140,3420,0.25,18,18,0,Bank,18,Mth,190,380.00 ,920.00 ,3071.4,0.082999997,283.86,33,0,0,316.86 ,40.00,356.86 ,0.104345029,2008/8/28,1410,920,1074,920,2007/8/30,6,2007/5/2,3040.00 ,2120.00 ,,3340,1952/10/15,30105593,SOLAHART - MELBOURNE WEST,Hot Water / Gas,Yes,Yes
61077228,L61077228,AIRCOND,Default,2007/11/24,2007/12/19,2007H2,2007/12/27,5269,0,5269,0,24,24,0,Bank,52,FN,101.3113367,405.28 ,2843.72 ,4393.2,0.1435,756.1,40,0,0,796.10 ,0.00,796.10 ,0.151091289,2009/12/27,1081,2843.72,816,2843.72,2008/7/24,7,2008/3/26,4863.72 ,2020.00 ,,6107,1975/6/9,30108864,COOL OR COSY - WA,Air Conditioning / Heating,Yes,Yes
60860111,L60860111,AIRCOND,Default,2006/1/4,2006/2/8,2006H1,2006/2/15,4665,0,4665,0,24,24,0,Bank,52,FN,89.69773881,538.26 ,2107.09 ,3888.7,0.142700002,665.69,40,0,0,705.69 ,0.00,705.69 ,0.151273312,2008/2/15,1759,2107.09,1448,2107.09,2006/9/15,7,2006/5/18,4126.74 ,2019.65 ,,5012,1984/7/13,30108865,COOL OR COSY SA,Air Conditioning / Heating,Yes,Yes
61058043,L61058043,LOUNGE,Default,2007/2/21,2007/3/1,2007H1,2007/3/8,5500,500,5000,0.090909091,18,18,0,Bank,39,FN,128.1854074,1141.38 ,1839.19 ,4372.4,0.107500002,537.49,33,0,0,570.49 ,10.00,580.49 ,0.116098,2008/9/8,1181,1839.19,1043,1839.19,2008/4/15,13,2007/12/17,3858.62 ,2019.43 ,,2640,1969/2/10,30107873,OZ DESIGN ALBURY C/- OZ DESIGN SHEPPARTON,Furniture / Bedding New,No,No
60850900,L60850900,SBX,Default,2006/4/29,2006/5/19,2006H1,2006/6/2,3399,925,2474,0.272138864,12,12,0,Bank,26,FN,95.13920935,476.36 ,2.49 ,2227.6,0.079999998,197.91,26,0,0,223.91 ,0.00,223.91 ,0.090505255,2007/6/2,1663,2.49,1381,2.49,2006/12/20,7,2006/8/22,1997.64 ,1995.15 ,,2040,1975/1/7,30106841,DRUM CITY,Musical Instruments,No,No
60874790,L60874790,RING,Default,2006/8/21,2006/8/24,2006H2,2006/9/21,4825,1207,3618,0.25015544,18,18,0,Bank,18,Mth,201,1608.00 ,23.75 ,3130.8,0.114799999,415.34,27.5,0,0,442.84 ,50.00,492.84 ,0.136218905,2008/3/21,1389,23.75,1091,23.75,2007/9/20,13,2007/5/23,2010.00 ,1986.25 ,,6062,1984/12/26,30111293,MICHAEL HILL JEWELLER GALLERIA (601),Jewellery,No,No
81032348,L81032348,SHUTTER,Default,2007/8/9,2007/9/19,2007H2,2007/10/11,6288,288,6000,0.045801527,24,24,0,Bank,24,Mth,250,3250.00 ,765.00 ,5083,0.131600007,789.59,44,0,0,833.59 ,35.00,868.59 ,0.144765,2009/10/11,711,765,572,765,2009/7/29,22,2009/3/31,2750.00 ,1985.00 ,,6530,1955/12/17,30107418,MODERN ROOF RESTORATION (WA) PTY LTD,Roofing / Shutters / Gutters,Yes,Yes
61075326,L61075326,2925878,Default,2006/12/16,2007/1/1,2007H1,2007/1/17,2930,586,2344,0.2,12,12,0,Bank,26,FN,90.13997846,360.60 ,0.40 ,2076.3,0.093999997,220.33,23,0,0,243.33 ,10.00,253.33 ,0.108075939,2008/1/17,1454,0.4,1152,0.4,2007/7/17,6,2007/3/19,1983.40 ,1983.00 ,,4178,1973/4/12,30110772,PROUDS JEWELLERS CAPALABA (443),Jewellery,No,No
60879741,L60879741,INSULAT,Default,2006/1/31,2006/1/31,2006H1,2006/2/8,3366,676,2690,0.200831848,24,24,0,Bank,24,Mth,112.0833333,448.32 ,261.68 ,2248,0.134499997,361.8,40,0,0,401.80 ,0.00,401.80 ,0.14936803,2008/2/8,1728,261.68,1200,261.68,2006/10/16,9,2006/6/18,2241.68 ,1980.00 ,,4680,1984/4/5,30106287,JOHN GOSS C & C PTY LTD,Air Conditioning / Heating,Yes,Yes
61089013,L61089013,,Default,2007/1/13,2007/1/19,2007H1,2007/2/12,2195.05,219.5,1975.55,0.099997722,12,12,0,Bank,24,FN,75.97100446,0.00 ,0.55 ,1652.6,0.134399995,265.51,28,0,0,293.51 ,10.00,303.51 ,0.153633165,2008/2/12,1481,0.55,1126,0.55,2007/6/20,5,2007/2/20,1975.55 ,1975.00 ,,4300,1972/7/6,30111224,MICHAEL HILL JEWELLER MT OMMANEY (420),Jewellery,No,No
60949040,L60949040,AIR,Default,2006/3/23,2006/4/21,2006H1,2006/5/5,6835,0,6835,0,24,24,0,Bank,52,FN,131.4220889,1577.28 ,3306.28 ,5718.1,0.142700002,975.35,40,0,0,1015.35 ,30.00,1045.35 ,0.152940746,2008/5/5,1605,3306.28,1397,3306.28,2007/2/16,10,2006/10/19,5257.72 ,1951.44 ,,6722,1964/11/11,30108864,COOL OR COSY - WA,Air Conditioning / Heating,Yes,Yes
60855712,L60855712,RING,Default,2006/1/6,2006/1/11,2006H1,2006/2/16,2800,700,2100,0.25,12,12,0,Bank,12,Mth,175,0.00 ,150.00 ,1903.5,0.075500004,158.55,20,0,0,178.55 ,0.00,178.55 ,0.08502381,2007/2/16,1839,150,1512,150,2006/6/27,5,2006/2/27,2100.00 ,1950.00 ,,2567,1985/1/16,30101164,ANGUS & COOTE MERRYLANDS (111),Jewellery,No,No
60526186,L60526186,TIMBER,Default,2006/10/4,2006/10/17,2006H2,2006/11/1,5600,1400,4200,0.25,18,18,0,Bank,18,Mth,233.3333333,933.32 ,1316.68 ,3686.9,0.103200011,433.44,33,0,0,466.44 ,20.00,486.44 ,0.115819048,2008/5/1,1478,1316.68,1221,1316.68,2007/6/23,8,2007/2/23,3266.68 ,1950.00 ,,2167,1964/5/12,30102770,KINGS FLOORING,Floor Covering,Yes,Yes
60227686,L60227686,012185,Default,2006/4/13,2006/4/18,2006H1,2006/5/9,3395,850,2545,0.250368189,18,18,0,CC,18,Mth,141.3888889,565.52 ,48.08 ,2134.9,0.133499995,339.75,33,0,0,372.75 ,0.00,372.75 ,0.146463654,2007/11/9,1634,48.08,1231,48.08,2007/1/18,9,2006/9/20,1979.48 ,1931.40 ,,2263,1963/8/18,30111770,DIAMOND WORLD,Jewellery,No,No
61066052,L61063635T1,PARTS,Default,2007/5/23,2007/5/23,2007H1,2007/6/8,5010,1253.6,3756.4,0.250219561,15,15,0,Bank,15,Mth,250.4266667,0.00 ,1825.54 ,3079.6,0.1558,585.24,30,0,0,615.24 ,10.00,625.24 ,0.166446598,2008/9/8,1360,1825.54,1133,1825.54,2007/10/19,5,2007/6/21,3756.40 ,1930.86 ,,4226,1970/6/26,30110847,BEST DEAL 4 U COMPUTERS & IT,Computers,No,No
60996132,L60996132,LAPTOP,Default,2006/6/19,2006/6/27,2006H1,2006/7/14,2722,681,2041,0.250183688,12,12,0,Bank,26,FN,78.48792493,0.00 ,119.00 ,1827.2,0.080499999,164.3,30,0,0,194.30 ,0.00,194.30 ,0.095198432,2007/7/14,1689,119,1359,119,2006/11/24,5,2006/7/27,2041.00 ,1922.00 ,,4109,1975/6/18,30110847,BEST DEAL 4 U COMPUTERS & IT,Computers,No,No
60969913,L60969913,INSULATION,Default,2006/9/8,2006/9/21,2006H2,2006/10/21,2200,0,2200,0,24,24,0,Bank,24,Mth,91.66666667,91.66 ,188.34 ,1807.5,0.144000009,316.79,40,0,0,356.79 ,0.00,356.79 ,0.162177273,2008/10/21,1570,188.34,936,188.34,2007/3/23,6,2006/11/23,2108.34 ,1920.00 ,,5108,1971/12/27,30108865,COOL OR COSY SA,Air Conditioning / Heating,Yes,Yes
